07866	23.954
07869	26.137
07870	38.684
07871	33.064
07874	33.553
07875	44.577
07876	30.409
07877	45.178
07878	21.455
07879	38.559
07880	43.147
07881	48.996
07882	48.126
07885	27.635
07890	42.191
07901	16.628
07902	16.632
07920	27.094
07921	31.682
07922	21.141
07924	27.085
07926	26.031
07927	20.012
07928	18.063
07930	31.595
07931	31.321
07932	16.861
07933	22.368
07934	31.841
07935	20.359
07936	15.130
07938	28.939
07939	27.058
07940	18.350
07945	27.598
07946	25.194
07950	21.440
07960	21.634
07961	21.324
07962	26.602
07963	21.324
07970	26.124
07974	18.859
07976	22.140
07977	31.206
07978	31.868
07979	35.037
07980	24.030
07981	18.083
07999	26.602
08002	78.641
08003	79.894
08004	83.914
08005	73.687
08006	73.431
08007	83.479
08008	81.245
08009	84.546
08010	68.363
08011	66.875
08012	87.014
08014	96.902
08015	64.408
08016	65.553
08018	87.491
08019	73.829
08020	92.621
08021	85.308
08022	61.059
08025	95.904
08026	82.387
08027	93.188
08028	94.182
08029	85.260
08030	84.117
08031	84.530
08032	88.371
08033	81.352
08034	79.363
08035	83.065
08036	69.552
08037	89.187
08039	99.874
08041	62.493
08042	63.473
08043	81.405
08045	82.542
08046	68.917
08048	70.154
08049	83.545
08050	77.218
08051	91.736
08052	76.788
08053	77.725
08054	74.045
08055	76.540
08056	94.231
08057	74.497
08059	83.742
08060	67.148
08061	91.536
08062	96.002
08063	87.572
08064	65.887
08065	75.071
08066	90.968
08068	66.043
08071	93.205
08073	69.455
08074	95.011
08075	71.105
08076	74.289
08077	74.101
08078	84.839
08080	91.062
08081	88.658
08083	84.041
08084	84.159
08085	98.961
08086	89.169
08087	86.043
08088	72.929
08089	86.095
08090	90.245
08091	82.859
08092	80.313
08093	86.256
08094	92.377
08095	90.349
08096	87.862
08097	89.424
08099	84.606
08101	82.392
08102	81.057
08103	81.639
08104	82.359
08105	80.063
08106	82.609
08107	82.127
08108	80.988
08109	78.555
08110	77.924
08201	98.693
08203	98.173
08205	94.705
08213	94.432
08215	93.003
08217	92.192
08220	93.203
08224	86.688
08231	94.961
08240	95.047
08241	91.549
08310	98.137
08312	96.211
08322	97.216
08342	99.081
08343	98.932
08346	95.721
08501	52.750
08502	39.573
08504	43.276
08505	56.903
08510	53.947
08511	58.719
08512	41.886
08514	50.870
08515	56.662
08518	61.534
08520	44.568
08525	46.808
08526	49.697
08527	49.319
08528	40.916
08530	54.086
08533	56.096
08534	50.261
08535	50.257
08536	42.171
08540	42.858
08541	44.415
08542	44.189
08543	49.770
08544	44.165
08550	48.410
08551	47.013
08553	41.143
08554	60.759
08555	46.000
08556	55.122
08557	52.175
08558	42.485
08559	52.931
08560	54.277
08561	47.531
08562	57.556
08601	49.770
08602	49.770
08603	49.770
08604	49.770
08605	49.770
08606	49.770
08607	49.770
08608	54.633
08609	53.671
08610	53.713
08611	54.142
08618	54.447
08619	51.254
08620	53.913
08625	49.770
08628	54.346
08629	53.687
08638	53.078
08640	54.142
08641	54.142
08644	54.142
08645	49.770
08646	49.770
08647	49.770
08648	54.142
08650	49.770
08666	49.770
08690	50.436
08691	49.276
08695	49.770
08701	50.797
08720	46.655
08721	62.620
08722	61.368
08723	53.556
08724	50.217
08730	48.771
08731	67.273
08732	60.255
08733	55.972
08734	65.924
08735	57.764
08736	47.806
08738	54.414
08739	56.035
08740	61.406
08741	60.921
08742	50.647
08750	46.944
08751	59.899
08752	61.585
08753	57.953
08754	56.903
08755	56.756
08756	71.124
08757	58.918
08758	71.034
08759	59.701
08801	44.354
08802	50.585
08803	52.822
08804	54.795
08805	29.696
08807	32.783
08808	51.443
08809	45.285
08810	37.575
08812	25.603
08816	31.801
08817	26.569
08818	32.026
08820	22.068
08821	37.969
08822	45.270
08823	35.311
08824	36.962
08825	54.134
08826	44.595
08827	47.417
08828	35.162
08829	44.049
08830	20.990
08831	38.885
08832	23.580
08833	41.161
08834	48.986
08835	33.123
08836	29.278
08837	23.815
08840	23.573
08844	37.135
08846	27.724
08848	55.969
08850	31.605
08852	38.817
08853	40.035
08854	27.091
08855	32.026
08857	31.547
08858	36.553
08859	27.337
08861	23.002
08862	32.026
08863	22.664
08865	56.800
08867	48.574
08868	48.427
08869	33.934
08870	38.650
08871	32.026
08872	28.323
08873	31.112
08875	30.785
08876	35.693
08879	26.325
08880	29.974
08882	30.125
08884	33.927
08885	42.895
08886	54.885
08887	42.830
08888	37.380
08889	39.031
08890	32.656
08899	27.195
08901	29.774
08902	32.792
08903	28.392
08904	28.511
08906	30.049
08933	30.049
08989	32.026
10001	6.063
10002	8.168
10003	7.220
10004	7.733
10005	8.220
10006	7.925
10007	7.734
10008	7.733
10009	7.810
10010	7.163
10011	6.401
10012	7.269
10013	7.566
10014	6.579
10016	6.946
10017	6.904
10018	5.904
10019	5.715
10020	6.753
10021	6.799
10022	6.893
10023	5.438
10024	5.456
10025	5.656
10026	6.392
10027	6.243
10028	6.854
10029	6.946
10030	6.898
10031	6.511
10032	7.127
10033	7.670
10034	8.752
10035	7.230
10036	5.700
10037	7.125
10038	8.105
10039	7.171
10040	8.175
10041	8.300
10043	7.733
10044	7.400
10045	8.023
10055	5.562
10060	5.562
10065	6.682
10069	5.123
10075	7.733
10080	7.733
10081	7.733
10087	5.562
10090	5.562
10101	5.562
10102	5.562
10103	6.316
10104	6.135
10105	6.118
10106	5.942
10107	5.796
10108	5.562
10109	5.562
10110	6.393
10111	6.293
10112	6.206
10113	5.562
10114	5.562
10115	5.763
10116	5.562
10117	5.562
10118	6.404
10119	5.562
10120	6.218
10121	6.174
10122	6.055
10123	6.133
10124	5.562
10125	5.562
10126	5.562
10128	6.814
10129	5.562
10130	5.562
10131	5.562
10132	5.562
10133	5.562
10138	5.562
10150	5.562
10151	6.290
10152	6.509
10153	6.285
10154	6.512
10155	6.639
10156	5.562
10157	5.562
10158	6.799
10159	5.562
10160	5.562
10161	5.562
10162	7.118
10163	5.562
10164	5.562
10165	6.533
10166	6.554
10167	6.590
10168	6.647
10169	6.533
10170	6.669
10171	6.535
10172	6.540
10173	6.428
10174	6.720
10175	6.420
10176	6.400
10177	6.528
10178	6.601
10179	5.562
10185	5.562
10199	5.829
10203	7.733
10211	5.562
10212	7.733
10213	7.733
10242	7.733
10249	7.733
10256	7.733
10258	7.733
10259	7.733
10260	7.733
10261	5.562
10265	7.733
10268	5.562
10269	5.562
10270	8.140
10271	7.951
10272	5.562
10273	7.733
10274	5.562
10275	5.562
10276	5.562
10277	5.562
10278	7.732
10279	7.789
10280	7.740
10281	7.508
10282	7.391
10285	7.733
10286	7.602
10301	12.607
10302	13.070
10303	13.456
10304	14.066
10305	14.940
10306	17.107
10307	22.884
10308	18.543
10309	20.531
10310	12.713
10311	15.411
10312	19.303
10313	17.627
10314	14.978
10451	8.005
10452	8.158
10453	8.849
10454	8.090
10455	8.742
10456	8.689
10457	9.437
10458	10.257
10459	9.462
10460	10.367
10461	12.411
10462	11.385
10463	9.887
10464	15.178
10465	13.349
10466	12.858
10467	11.404
10468	9.799
10469	12.389
10470	12.595
10471	10.708
10472	10.659
10473	11.185
10474	9.949
10475	13.525
10501	37.030
10502	18.298
10503	18.087
10504	29.597
10505	40.340
10506	34.692
10507	35.269
10509	48.048
10510	26.048
10511	31.505
10512	48.071
10514	29.288
10516	43.997
10517	35.439
10518	40.128
10519	42.728
10520	29.512
10521	30.081
10522	17.478
10523	21.650
10524	38.746
10526	40.315
10527	38.158
10528	21.587
10530	19.930
10532	24.959
10533	19.140
10535	39.088
10536	37.580
10537	37.532
10538	18.582
10540	40.283
10541	42.086
10542	41.951
10543	20.161
10545	27.616
10546	30.568
10547	36.508
10548	30.879
10549	32.468
10550	13.967
10551	14.162
10552	14.848
10553	14.728
10560	44.261
10562	27.015
10566	33.856
10567	33.851
10570	26.870
10573	25.144
10576	37.568
10577	24.335
10578	41.596
10579	40.366
10580	22.881
10583	18.955
10587	39.575
10588	37.843
10589	41.066
10590	41.312
10591	22.553
10594	26.265
10595	24.356
10596	31.079
10597	41.800
10598	36.676
10601	22.146
10602	22.281
10603	22.510
10604	24.364
10605	21.674
10606	21.263
10607	20.795
10610	27.616
10701	14.190
10702	12.261
10703	13.745
10704	13.341
10705	11.817
10706	16.335
10707	16.582
10708	15.207
10709	16.979
10710	15.998
10801	16.585
10802	16.690
10803	15.306
10804	17.725
10805	16.459
10901	21.176
10910	32.112
10911	24.012
10912	32.602
10913	18.166
10914	41.641
10915	52.653
10916	44.448
10917	35.550
10918	38.735
10919	51.706
10920	24.176
10921	38.488
10922	36.259
10923	27.123
10924	42.300
10925	29.887
10926	33.749
10927	27.066
10928	37.990
10930	37.390
10931	22.027
10932	50.307
10933	44.387
10940	48.634
10941	48.722
10949	36.022
10950	36.081
10952	20.920
10953	40.584
10954	19.912
10956	23.412
10958	42.536
10959	34.045
10960	20.717
10962	17.003
10963	51.889
10964	15.674
10965	17.498
10968	17.589
10969	39.521
10970	26.068
10973	44.349
10974	24.664
10975	30.485
10976	16.650
10977	20.932
10979	28.481
10980	29.008
10981	36.941
10982	20.610
10983	16.185
10984	27.414
10985	54.171
10986	31.152
10987	27.205
10988	42.228
10989	22.145
10990	34.610
10992	42.394
10993	27.745
10994	20.257
10996	40.482
10997	40.407
10998	43.044
11001	20.262
11002	20.305
11003	20.930
11004	19.520
11005	19.036
11010	22.261
11020	18.791
11021	18.262
11022	25.053
11023	17.812
11024	17.402
11026	25.053
11027	18.109
11030	20.213
11040	21.297
11042	20.185
11050	19.817
11051	25.053
11052	25.053
11053	25.053
11054	25.053
11055	25.053
11096	21.704
11101	8.731
11102	8.284
11103	9.051
11104	9.339
11105	8.924
11106	8.408
11109	7.716
11120	8.110
11201	9.357
11202	13.465
11203	13.424
11204	14.294
11205	10.092
11206	10.347
11207	13.668
11208	14.159
11209	13.222
11210	14.451
11211	9.478
11212	13.377
11213	12.259
11214	15.196
11215	11.208
11216	11.337
11217	10.373
11218	12.901
11219	13.091
11220	12.329
11221	11.454
11222	8.835
11223	15.793
11224	16.972
11225	12.156
11226	13.062
11228	13.938
11229	16.111
11230	14.388
11231	10.023
11232	11.783
11233	12.310
11234	15.491
11235	17.080
11236	14.943
11237	11.307
11238	10.933
11239	15.137
11241	13.465
11242	13.465
11243	13.465
11245	13.465
11247	13.465
11249	13.465
11251	13.465
11252	13.465
11256	13.465
11351	12.882
11352	15.462
11354	13.485
11355	13.807
11356	12.152
11357	13.987
11358	14.974
11359	15.634
11360	15.501
11361	16.075
11362	18.270
11363	17.443
11364	17.218
11365	15.530
11366	15.793
11367	14.587
11368	12.113
11369	11.090
11370	10.224
11371	10.890
11372	10.896
11373	11.634
11374	12.675
11375	13.431
11377	9.959
11378	11.040
11379	12.186
11380	11.575
11381	15.462
11385	12.030
11386	11.804
11405	15.462
11411	19.454
11412	18.275
11413	19.595
11414	16.124
11415	14.772
11416	14.715
11417	15.281
11418	14.869
11419	15.804
11420	16.465
11421	14.106
11422	20.605
11423	17.454
11424	15.462
11425	15.462
11426	19.174
11427	18.033
11428	18.471
11429	18.925
11430	19.112
11431	14.640
11432	16.247
11433	17.031
11434	18.237
11435	15.756
11436	17.358
11437	17.358
11439	16.130
11451	15.462
11499	15.462
11501	23.197
11507	22.326
11509	23.984
11510	26.685
11514	24.575
11516	22.455
11518	24.437
11520	27.825
11530	23.108
11531	23.794
11542	23.617
11545	24.426
11547	22.810
11548	23.441
11549	25.564
11550	25.055
11551	24.973
11552	23.532
11553	26.395
11554	27.964
11555	26.383
11556	25.053
11557	23.156
11558	26.288
11559	22.576
11560	25.611
11561	26.753
11563	23.578
11565	23.083
11566	29.045
11568	25.524
11569	30.097
11570	25.080
11571	25.074
11572	25.950
11575	27.138
11576	22.338
11577	22.792
11579	22.632
11580	21.566
11581	22.010
11582	21.752
11590	26.568
11596	22.778
11598	22.631
11599	23.794
11690	22.054
11691	22.159
11692	21.222
11693	19.499
11694	20.375
11695	15.462
11697	19.633
11701	35.545
11702	40.021
11703	39.684
11704	38.295
11705	53.588
11706	44.150
11707	38.252
11709	27.645
11710	29.785
11713	59.041
11714	31.216
11715	54.543
11716	50.216
11717	43.162
11718	42.782
11719	61.870
11720	52.009
11721	36.938
11722	45.973
11724	33.197
11725	41.585
11726	36.712
11727	56.008
11729	39.346
11730	47.142
11731	39.830
11732	28.298
11733	51.081
11735	34.050
11737	33.382
11738	54.035
11739	48.157
11740	37.253
11741	52.446
11742	54.007
11743	34.917
11746	37.178
11747	35.137
11749	47.249
11751	44.924
11752	46.824
11753	28.364
11754	43.697
11755	50.146
11756	29.815
11757	37.638
11758	33.753
11760	34.508
11762	34.229
11763	56.954
11764	57.290
11765	27.722
11766	56.022
11767	48.472
11768	39.362
11769	49.700
11770	49.216
11771	28.830
11772	56.994
11773	29.935
11775	34.508
11776	54.157
11777	53.715
11778	60.216
11779	49.360
11780	48.065
11782	51.926
11783	31.910
11784	53.956
11786	62.429
11787	45.075
11788	45.944
11789	58.313
11790	49.886
11791	29.909
11792	65.455
11793	30.831
11794	49.384
11795	41.094
11796	51.293
11797	31.520
11798	36.775
11801	29.060
11802	28.901
11803	31.102
11804	32.443
11815	25.053
11819	28.901
11853	27.998
11901	74.722
11931	76.150
11932	92.672
11933	70.057
11934	66.810
11935	84.374
11937	99.751
11939	92.929
11940	69.058
11941	70.389
11942	78.084
11944	91.296
11946	81.337
11947	78.549
11948	80.119
11949	66.644
11950	63.685
11951	63.940
11952	81.284
11953	58.806
11955	65.444
11956	84.375
11957	95.936
11958	85.366
11959	77.032
11960	71.537
11961	62.290
11962	94.579
11963	93.048
11964	92.335
11965	91.604
11967	63.116
11968	87.183
11969	88.193
11970	78.672
11971	87.494
11972	71.584
11973	62.428
11975	96.096
11976	90.449
11977	73.440
11978	74.623
11980	60.511
12401	79.885
12402	77.037
12404	69.238
12406	95.316
12409	84.886
12410	89.271
12411	73.372
12412	82.905
12414	98.126
12416	89.129
12417	75.722
12419	71.402
12420	61.258
12424	99.087
12427	93.366
12428	65.189
12429	70.315
12430	97.347
12432	85.251
12433	82.445
12435	67.297
12436	95.496
12440	69.375
12441	94.430
12442	98.478
12443	77.328
12446	68.773
12448	87.335
12449	81.522
12450	91.604
12452	99.730
12453	89.088
12455	98.857
12456	84.531
12457	85.460
12458	67.230
12461	74.064
12463	93.971
12464	88.719
12465	93.563
12466	74.880
12471	70.980
12472	70.936
12475	83.265
12477	87.214
12480	92.731
12481	80.683
12483	61.507
12484	72.584
12485	95.542
12486	70.497
12487	72.774
12489	67.022
12490	90.770
12491	81.806
12492	97.259
12493	68.007
12494	80.477
12495	88.265
12498	84.404
12501	76.187
12502	90.660
12503	88.372
12504	83.315
12506	76.026
12507	82.402
12508	48.446
12510	61.425
12511	50.973
12512	51.376
12513	99.101
12514	74.681
12515	59.523
12516	93.648
12517	95.964
12518	41.680
12520	42.949
12521	96.582
12522	68.519
12523	89.501
12524	51.054
12525	58.519
12526	91.063
12527	49.375
12528	62.547
12529	98.711
12530	98.191
12531	54.091
12533	53.618
12537	53.607
12538	67.940
12540	61.037
12541	93.250
12542	54.911
12543	47.224
12545	69.736
12546	83.696
12547	58.256
12548	57.835
12549	50.596
12550	50.014
12551	47.782
12552	47.782
12553	45.533
12555	47.782
12561	64.481
12563	53.238
12564	58.215
12566	57.092
12567	84.046
12568	57.187
12569	65.895
12570	59.363
12571	83.203
12572	77.547
12574	76.377
12575	44.748
12577	44.023
12578	69.955
12580	72.204
12581	76.789
12582	54.100
12583	86.438
12584	44.957
12585	65.481
12586	51.821
12588	58.823
12589	55.563
12590	54.860
12592	71.763
12594	64.009
12601	62.069
12602	67.604
12603	61.602
12604	67.604
12701	66.424
12719	64.077
12720	72.865
12721	55.084
12722	55.990
12723	83.314
12724	83.945
12725	83.027
12726	76.605
12727	74.874
12729	53.351
12732	65.569
12733	69.105
12734	72.303
12736	88.828
12737	59.840
12738	63.840
12740	77.160
12741	87.186
12742	70.851
12743	63.959
12745	82.263
12746	50.826
12747	70.918
12748	79.809
12749	72.181
12750	78.272
12751	67.681
12752	76.525
12754	76.379
12758	83.254
12759	73.332
12760	89.837
12762	70.882
12763	65.245
12764	72.546
12765	76.815
12766	83.671
12767	86.133
12768	79.518
12769	60.874
12770	59.433
12771	49.833
12775	61.358
12776	90.956
12777	62.182
12778	70.176
12779	68.291
12780	55.072
12781	59.153
12783	74.519
12784	65.615
12785	53.623
12786	70.836
12787	78.612
12788	71.407
12789	67.753
12790	57.964
12791	80.389
12792	66.289
13731	99.910
13755	99.650
13756	98.564
13774	97.453
17960	98.306
18001	73.579
18002	71.504
18003	73.579
18011	82.731
18012	79.361
18013	57.435
18014	69.918
18015	69.980
18016	73.579
18017	69.681
18018	70.223
18020	66.736
18025	69.101
18030	83.002
18031	84.772
18032	73.841
18034	73.220
18035	76.768
18036	72.063
18037	75.052
18038	75.561
18039	62.386
18040	60.215
18041	80.033
18042	61.222
18043	60.621
18044	60.621
18045	63.962
18046	80.048
18049	77.298
18051	84.275
18052	75.633
18053	86.129
18054	78.159
18055	67.468
18056	81.324
18058	73.490
18059	76.643
18060	74.961
18062	80.641
18063	57.530
18064	65.337
18065	80.860
18066	87.982
18067	74.370
18068	79.088
18069	80.815
18070	80.920
18071	79.835
18072	62.566
18073	79.625
18074	82.460
18076	79.929
18077	62.132
18078	81.617
18079	83.050
18080	80.984
18081	66.086
18083	62.273
18084	79.807
18085	61.972
18086	77.128
18087	81.814
18088	78.099
18091	65.471
18092	79.654
18098	76.908
18099	76.908
18101	74.489
18102	74.893
18103	74.449
18104	77.245
18105	75.494
18106	81.040
18109	72.571
18195	82.745
18201	98.753
18210	79.640
18211	92.188
18212	85.485
18216	96.471
18218	96.005
18221	96.507
18223	98.225
18224	95.755
18225	99.739
18229	87.134
18230	97.855
18232	94.562
18234	99.378
18235	84.869
18240	91.516
18244	83.578
18250	93.856
18252	99.326
18254	99.078
18255	92.171
18301	59.415
18302	57.829
18320	63.207
18321	65.224
18322	70.272
18323	67.292
18324	53.595
18325	68.157
18326	67.164
18327	56.975
18328	53.803
18330	72.748
18331	71.217
18332	65.718
18333	75.117
18334	73.822
18335	61.418
18336	50.782
18337	54.862
18340	53.914
18341	56.977
18342	67.183
18343	54.533
18344	70.016
18346	73.030
18347	80.118
18348	66.176
18349	69.884
18350	75.863
18351	53.950
18352	67.384
18353	67.796
18354	65.801
18355	67.801
18356	55.827
18357	67.285
18360	62.487
18370	69.129
18371	54.643
18372	67.220
18403	89.055
18405	76.894
18407	91.452
18410	96.208
18411	96.815
18413	98.012
18414	98.466
18415	84.137
18416	85.999
18417	90.017
18421	92.656
18424	80.237
18425	65.122
18426	72.386
18427	80.501
18428	74.355
18430	97.538
18431	80.945
18433	94.643
18434	90.107
18435	66.203
18436	82.812
18437	97.416
18438	74.715
18439	97.084
18441	99.669
18443	80.125
18444	84.189
18445	74.065
18447	91.416
18448	91.083
18449	99.282
